time,open,high,low,close,volume
1785890700000,1867.85,1867.91,1863.33,1863.93,1381.6388
1785891600000,1863.94,1865.85,1861.34,1865.25,1221.2775
1785892500000,1865.25,1867.76,1863.36,1867.56,670.8091
1785893400000,1867.57,1874.4,1867.56,1870.5,1078.8318
1785894300000,1870.49,1874.31,1870.31,1873.37,1013.2365
1785895200000,1873.37,1878,1873.37,1876.78,1654.5804
1785896100000,1876.77,1876.82,1872.5,1874.29,1783.5299
1785897000000,1874.28,1876.5,1873.01,1875.8,1450.498
1785897900000,1875.85,1876.18,1874.23,1874.49,962.314
1785898800000,1874.49,1876.23,1870.64,1871,2344.3917
1785899700000,1871.01,1871.01,1863.91,1865.17,2881.2872
1785900600000,1865.17,1867.86,1864.58,1866.74,1387.8093
1785901500000,1866.74,1868.39,1866.73,1867.75,1225.2958
1785902400000,1867.75,1867.9,1865.94,1866.11,959.5201
1785903300000,1866.11,1868.54,1865,1867.8,936.4386
1785904200000,1867.8,1869.79,1867.36,1867.62,807.0809
1785905100000,1867.62,1867.95,1865.83,1867.5,784.1325
1785906000000,1867.5,1873.29,1867.21,1872.01,1568.3866
1785906900000,1872,1877.69,1871.49,1874.47,1556.4208
1785907800000,1874.47,1874.48,1872.12,1873.22,822.3438
1785908700000,1873.22,1873.99,1872.42,1873.46,868.8527
1785909600000,1873.46,1873.69,1871.6,1872.09,548.3363
1785910500000,1872.09,1872.09,1869.57,1869.87,787.6117
1785911400000,1869.86,1872.79,1869.86,1870.67,1504.0778
1785912300000,1870.66,1871,1868.26,1869.88,6498.4928
1785913200000,1869.88,1870.39,1866.6,1867.95,4234.4938
1785914100000,1867.95,1867.96,1863.53,1863.92,2130.2769
1785915000000,1863.93,1865,1863.74,1864.07,1916.0888
1785915900000,1864.08,1872.2,1864.05,1872.2,4907.793
1785916800000,1872.2,1874.48,1869.52,1869.53,6527.5811
1785917700000,1869.53,1872.3,1868.98,1871.95,837.7298
1785918600000,1871.95,1872.28,1869.11,1869.36,1732.7262
1785919500000,1869.36,1871.31,1868,1869.99,1287.8083
1785920400000,1869.99,1871.88,1868.89,1871.6,621.8913
1785921300000,1871.6,1874.66,1871.36,1872.5,1946.4745
1785922200000,1872.5,1874.46,1872.5,1873.24,1543.0721
1785923100000,1873.24,1873.8,1871.62,1871.94,754.7624
1785924000000,1871.94,1873.24,1870.75,1871.63,1301.0067
1785924900000,1871.62,1874.4,1869.05,1873.62,1077.0393
1785925800000,1873.62,1876.06,1872.4,1873.76,942.9323
1785926700000,1873.77,1874.36,1866.16,1868.33,2069.4022
1785927600000,1868.32,1871.15,1868.28,1869.85,878.7724
1785928500000,1869.86,1869.97,1868.21,1868.57,863.5828
1785929400000,1868.56,1870.7,1867.97,1868.49,1756.7635
1785930300000,1868.48,1869.6,1867.27,1868.92,1383.4015
1785931200000,1868.92,1873.4,1867.47,1872.1,1200.634
1785932100000,1872.09,1884.53,1871.64,1882.87,7752.9082
1785933000000,1882.87,1885.29,1878.19,1880.08,2870.5785
1785933900000,1880.07,1880.08,1875.04,1876.25,1893.2455
1785934800000,1876.26,1877.57,1867.21,1868.65,3934.273
1785935700000,1868.64,1872,1867.73,1869.62,2096.8127
1785936600000,1869.63,1872.6,1855.5,1870.07,11497.8868
1785937500000,1870.07,1879.51,1866.26,1878.53,4442.7574
1785938400000,1878.52,1882.84,1873.41,1878.97,4991.0974
1785939300000,1878.98,1881.28,1871.12,1871.86,4856.9154
1785940200000,1871.85,1875.34,1869.24,1874.95,2818.0717
1785941100000,1874.94,1878.86,1871,1875.89,3279.9336
1785942000000,1875.89,1882.76,1875,1877.44,2865.0495
1785942900000,1877.44,1878.71,1872.95,1877.04,2288.6868
1785943800000,1877.05,1882.4,1877.05,1877.86,1604.5286
1785944700000,1877.87,1878.93,1873.1,1873.91,1397.8812
1785945600000,1873.91,1882.68,1873.4,1882.68,1948.9504
1785946500000,1882.68,1897,1880.72,1896.14,10511.8605
1785947400000,1896.14,1897.32,1890.47,1892.53,3130.0263
1785948300000,1892.52,1895.74,1888.46,1895.56,4753.8989
1785949200000,1895.55,1898.49,1893.34,1894.01,4583.2712
1785950100000,1894,1894,1891.07,1892.52,1787.9525
1785951000000,1892.52,1911.56,1892.17,1908.34,8939.3519
1785951900000,1908.35,1917.72,1907.04,1916.75,9529.6582
1785952800000,1916.75,1921.1,1913.9,1920.34,8185.92
1785953700000,1920.34,1928,1918.42,1919.53,6143.7861
1785954600000,1919.54,1921.2,1915.14,1921.06,2788.4891
1785955500000,1921.06,1921.46,1915.8,1918.06,2761.4215
1785956400000,1918.05,1920.08,1915.6,1918.66,2710.7446
1785957300000,1918.66,1921,1917.24,1919.27,2467.4459
1785958200000,1919.26,1920.25,1915.83,1920.16,2175.861
1785959100000,1920.16,1921,1916.71,1917.03,2079.0376
1785960000000,1917.02,1921.45,1916.71,1921.1,2572.7148
1785960900000,1921.1,1922.47,1918.74,1920.12,1541.8738
1785961800000,1920.11,1924.01,1918.53,1924.01,1315.872
1785962700000,1924,1924.56,1916.71,1917.1,1534.58
1785963600000,1917.1,1917.47,1907.83,1913.83,3699.0983
1785964500000,1913.84,1914.33,1910,1910.54,1233.6371
1785965400000,1910.54,1912.04,1907.07,1908.9,1950.4352
1785966300000,1908.89,1910.8,1907.59,1908.75,1296.8311
1785967200000,1908.75,1913.19,1906.59,1911.69,1258.4623
